"id","parentId","iNaturalistTaxonName","commonName","rank","iNaturalistTaxonImage","scientificName","introduction_status","reportingStatus","infrataxon_status","provincial_concern","provenance_status","solow_EP","species","subspecies","variety","nameStatus","inSummary"
78699,47566,Populus trichocarpa,"black cottonwood",species,https://static.inaturalist.org/photos/19455945/medium.jpg,Populus trichocarpa,native,confirmed,non-infrataxon,secure,no_voucher,0,trichocarpa,,,accepted,1
78793,60369,Pyrola asarifolia,"bog wintergreen",species,https://inaturalist-open-data.s3.amazonaws.com/photos/80789328/medium.jpg,Pyrola asarifolia,native,confirmed,non-infrataxon,secure,unknown,0,asarifolia,,,accepted,1
78990,851026,Sceptridium multifidum,"leathery grapefern",species,https://static.inaturalist.org/photos/321143810/medium.jpeg,Sceptridium multifidum,native,reported,non-infrataxon,secure,voucher,0,multifidum,,,accepted,1
79169,55731,Spergularia marina,"Saltmarsh Sand Spurry",species,https://inaturalist-open-data.s3.amazonaws.com/photos/188027075/medium.jpeg,Spergularia marina,exotic,confirmed,non-infrataxon,unknown,unknown,0,marina,,,accepted,1
79201,49389,Stellaria crispa,"Crisp Starwort",species,https://inaturalist-open-data.s3.amazonaws.com/photos/41500310/medium.jpg,Stellaria crispa,native,confirmed,non-infrataxon,secure,no_voucher,0,crispa,,,accepted,1
79452,51086,Triteleia grandiflora,"large-flowered triteleia",species,https://inaturalist-open-data.s3.amazonaws.com/photos/471689354/medium.jpg,Triteleia grandiflora,native,new 2018,non-infrataxon,secure,no_voucher,0.031,grandiflora,,,accepted,1
79528,72427,Wolffia columbiana,"Columbian Watermeal",species,https://inaturalist-open-data.s3.amazonaws.com/photos/28423169/medium.jpg,Wolffia columbiana,native,confirmed,non-infrataxon,concern,unknown,0,columbiana,,,accepted,1
79729,47933,Circaea alpina pacifica,"Pacific enchanter's-nightshade",subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/8630571/medium.jpg,Circaea alpina ssp. pacifica,native,confirmed,infrataxon,secure,voucher,0.031,alpina,Circaea alpina pacifica,,accepted,1
81439,60270,Triglochin concinna concinna,"",variety,https://inaturalist-open-data.s3.amazonaws.com/photos/184379790/medium.jpg,Triglochin concinna var. concinna,native,reported,infrataxon,concern,unknown,0,concinna,,Triglochin concinna concinna,accepted,1
118893,59932,Euphrasia nemorosa,"Common Eyebright",species,https://inaturalist-open-data.s3.amazonaws.com/photos/301402013/medium.jpg,Euphrasia nemorosa,exotic,confirmed,non-infrataxon,unknown,no_voucher,0,nemorosa,,,accepted,1
119451,133387,Calluna,"",genus,https://static.inaturalist.org/photos/320192956/medium.jpeg,,,,,,,0,,,,,
119891,133387,Andromeda,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/169062/medium.jpg,,,,,,,0,,,,,
128204,49340,Castilleja hispida,"harsh paintbrush",species,https://inaturalist-open-data.s3.amazonaws.com/photos/198919715/medium.jpeg,Castilleja hispida,native,confirmed,non-infrataxon,secure,unknown,0,hispida,,,accepted,1
128848,53303,Tolmiea menziesii,"Youth-on-Age",species,https://inaturalist-open-data.s3.amazonaws.com/photos/381398891/medium.jpeg,Tolmiea menziesii,native,new 2017,non-infrataxon,secure,no_voucher,0,menziesii,,,accepted,1
143799,52689,Sambucus cerulea,"blue elder",species,https://inaturalist-open-data.s3.amazonaws.com/photos/46738687/medium.jpg,Sambucus cerulea,native,new 2022,non-infrataxon,secure,unknown,0,cerulea,,,accepted,1
159764,48596,Campanula persicifolia,"Peach-leaved Bellflower",species,https://inaturalist-open-data.s3.amazonaws.com/photos/136715790/medium.jpeg,Campanula persicifolia,exotic,new 2016,non-infrataxon,unknown,no_voucher,0,persicifolia,,,accepted,1
160341,50853,Cerastium pumilum,"Dwarf Mouse-ear",species,https://inaturalist-open-data.s3.amazonaws.com/photos/113127886/medium.jpg,Cerastium pumilum,exotic,new 2017,non-infrataxon,unknown,unknown,0,pumilum,,,accepted,1
160347,50853,Cerastium tomentosum,"Snow-in-summer",species,https://inaturalist-open-data.s3.amazonaws.com/photos/130033375/medium.jpg,Cerastium tomentosum,exotic,new 2019,non-infrataxon,unknown,no_voucher,0,tomentosum,,,accepted,1
160830,72066,Conioselinum gmelinii,"Western Hemlock-parsley",species,https://inaturalist-open-data.s3.amazonaws.com/photos/8822486/medium.jpeg,Conioselinum gmelinii,native,new 2016,non-infrataxon,secure,no_voucher,0,gmelinii,,,accepted,1
163549,55883,Hedera hibernica,"Atlantic Ivy",species,https://inaturalist-open-data.s3.amazonaws.com/photos/236581363/medium.jpg,Hedera hibernica,exotic,new 2022,non-infrataxon,unknown,no_voucher,0,hibernica,,,accepted,1
164313,47574,Juniperus maritima,"Seaside Juniper",species,https://static.inaturalist.org/photos/116901571/medium.jpg,Juniperus maritima,native,new 2016,non-infrataxon,secure,voucher,0,maritima,,,accepted,1
170140,56165,Verbascum phlomoides,"Orange Mullein",species,https://inaturalist-open-data.s3.amazonaws.com/photos/304748/medium.jpg,Verbascum phlomoides,exotic,confirmed,non-infrataxon,unknown,no_voucher,0.016,phlomoides,,,accepted,1
181436,47179,Arctostaphylos × media,"",hybrid,https://inaturalist-open-data.s3.amazonaws.com/photos/116099168/medium.jpeg,Arctostaphylos × media,native,reported,non-infrataxon,secure,voucher,0,,,,accepted,1
204353,48063,Lysimachia minima,"Chaffweed",species,https://inaturalist-open-data.s3.amazonaws.com/photos/214915358/medium.jpeg,Lysimachia minima,native,new 2020,non-infrataxon,secure,unknown,0,minima,,,accepted,1
235259,47933,Circaea alpina alpina,"Small Enchanter's Nightshade",subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/2105432/medium.jpg,Circaea alpina ssp. alpina,native,confirmed,infrataxon,secure,voucher,0.031,alpina,Circaea alpina alpina,,accepted,1
453717,319976,Erythranthe microphylla,"Small-leaf Monkeyflower",species,https://inaturalist-open-data.s3.amazonaws.com/photos/121654136/medium.jpg,Erythranthe microphylla,native,new 2017,non-infrataxon,secure,voucher,0,microphylla,,,accepted,1
470643,319976,Erythranthe guttata,"seep monkeyflower",species,https://inaturalist-open-data.s3.amazonaws.com/photos/80360799/medium.jpeg,Erythranthe cf guttata,native,confirmed,non-infrataxon,secure,unknown,0,guttata,,,accepted,1
537967,51287,Bellardia viscosa,"Yellow Glandweed",species,https://static.inaturalist.org/photos/31449/medium.jpg,Bellardia viscosa,exotic,confirmed,non-infrataxon,unknown,unknown,0,viscosa,,,accepted,1
543175,52689,Sambucus racemosa arborescens,"Coastal Red Elder",variety,https://inaturalist-open-data.s3.amazonaws.com/photos/7357995/medium.jpeg,Sambucus racemosa var. arborescens,native,confirmed,infrataxon,secure,voucher,0,racemosa,,Sambucus racemosa arborescens,accepted,1
545973,319976,Erythranthe nasuta,"shy monkeyflower",species,https://inaturalist-open-data.s3.amazonaws.com/photos/117995360/medium.jpeg,Erythranthe nasuta,native,confirmed,non-infrataxon,secure,no_voucher,0.031,nasuta,,,accepted,1
564969,564913,Chamaenerion angustifolium,"fireweed",species,https://inaturalist-open-data.s3.amazonaws.com/photos/589344702/medium.jpg,Chamaenerion angustifolium,native,confirmed,non-infrataxon,secure,voucher,0,angustifolium,,,accepted,1
734821,51890,Petrosedum,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/105160533/medium.jpeg,,,,,,,0,,,,,
771653,47122,Ulex,"Gorses",genus,https://static.inaturalist.org/photos/2107349/medium.jpg,,,,,,,0,,,,,
771843,319976,Erythranthe alsinoides,"wingstem monkeyflower",species,https://inaturalist-open-data.s3.amazonaws.com/photos/119194864/medium.jpg,Erythranthe alsinoides,native,confirmed,non-infrataxon,secure,no_voucher,0,alsinoides,,,accepted,1
771908,319976,Erythranthe ptilota,"wing-leaf monkeyflower",species,https://static.inaturalist.org/photos/144748228/medium.jpg,Erythranthe ptilota,native,confirmed,non-infrataxon,secure,no_voucher,0,ptilota,,,accepted,1
774894,489052,Struthiopteris spicant,"deer fern",species,https://inaturalist-open-data.s3.amazonaws.com/photos/53091615/medium.jpg,Struthiopteris spicant,native,confirmed,non-infrataxon,secure,voucher,0,spicant,,,accepted,1
836878,514665,Sabulina macra,"Slender Stitchwort",species,https://inaturalist-open-data.s3.amazonaws.com/photos/502604506/medium.jpg,Sabulina macra,native,new 2017,non-infrataxon,secure,voucher,0,macra,,,accepted,1
962562,47434,Eriocoma,"Western Needlegrasses",genus,https://static.inaturalist.org/photos/95159703/medium.jpg,,,,,,,0,,,,,
1023289,47758,Myriophyllum,"",section,https://inaturalist-open-data.s3.amazonaws.com/photos/464948847/medium.jpg,Myriophyllum sp.,unknown,new 2019,non-infrataxon,unknown,unknown,0,,,,accepted,1
1417248,49389,Stellaria sitchana,"Sitka starwort",species,https://inaturalist-open-data.s3.amazonaws.com/photos/9000132/medium.jpg,Stellaria borealis ssp. sitchana,native,confirmed,infrataxon,secure,no_voucher,0,sitchana,,,unaccepted,1
1490819,52972,Epilobium ravenii,"California Willowherb",species,https://inaturalist-open-data.s3.amazonaws.com/photos/135765123/medium.jpeg,Epilobium ravenii,native,new 2016,non-infrataxon,secure,unknown,0,ravenii,,,accepted,1
47203,47204,Lepidium,"Pepperweeds",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/59023843/medium.jpg,,,,,,,0,,,,,
47216,47217,Calypso,"fairy-slippers",genus,https://static.inaturalist.org/photos/358/medium.jpg,,,,,,,0,,,,,
47361,47362,Apocynum,"dogbanes",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/353214749/medium.jpeg,,,,,,,0,,,,,
47603,47604,Taraxacum,"dandelions",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/357067554/medium.jpg,,,,,,,0,,,,,
47691,47692,Sherardia arvensis,"Field madder",species,https://inaturalist-open-data.s3.amazonaws.com/photos/426141892/medium.jpg,Sherardia arvensis,exotic,confirmed,non-infrataxon,unknown,unknown,0,arvensis,,,accepted,1
47696,47434,Cynosurus,"Dog's Tail",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/283098/medium.jpg,,,,,,,0,,,,,
47698,47204,Hesperis,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/40906909/medium.jpg,,,,,,,0,,,,,
47751,47752,Polystichum munitum,"western sword fern",species,https://inaturalist-open-data.s3.amazonaws.com/photos/412744739/medium.jpeg,Polystichum munitum,native,confirmed,non-infrataxon,secure,voucher,0,munitum,,,accepted,1
47888,47889,Impatiens capensis,"common jewelweed",species,https://inaturalist-open-data.s3.amazonaws.com/photos/419410578/medium.jpg,Impatiens capensis,exotic,new 2020,non-infrataxon,unknown,no_voucher,0,capensis,,,accepted,1
48031,47217,Platanthera,"Bog Orchids",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/78592990/medium.jpeg,,,,,,,0,,,,,
48160,47604,Centaurea,"knapweeds",genus,https://static.inaturalist.org/photos/28956867/medium.jpg,,,,,,,0,,,,,
48177,47604,Galinsoga,"galinsogas",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/2002964/medium.JPG,,,,,,,0,,,,,
48441,48442,Gaultheria shallon,"salal",species,https://inaturalist-open-data.s3.amazonaws.com/photos/271254015/medium.jpg,Gaultheria shallon,native,confirmed,non-infrataxon,secure,voucher,0,shallon,,,accepted,1
48525,48528,Symphoricarpos albus laevigatus,"garden snowberry",variety,https://inaturalist-open-data.s3.amazonaws.com/photos/5417/medium.jpg,Symphoricarpos albus var. laevigatus,native,confirmed,infrataxon,secure,no_voucher,0,albus,,Symphoricarpos albus laevigatus,accepted,1
48538,48539,Cytisus scoparius,"Scotch Broom",species,https://inaturalist-open-data.s3.amazonaws.com/photos/70985676/medium.jpg,Cytisus scoparius,exotic,confirmed,non-infrataxon,unknown,no_voucher,0,scoparius,,,accepted,1
48544,47604,Mycelis,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/295924851/medium.jpg,,,,,,,0,,,,,
48561,47604,Cirsium,"Plume Thistles",genus,https://static.inaturalist.org/photos/59587162/medium.jpg,,,,,,,0,,,,,
48678,47604,Solidago,"goldenrods",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/57467655/medium.jpeg,,,,,,,0,,,,,
48969,48970,Antirrhinum majus,"Snapdragon",species,https://inaturalist-open-data.s3.amazonaws.com/photos/122559388/medium.jpeg,Antirrhinum majus,exotic,new 2019,non-infrataxon,unknown,unknown,0,majus,,,accepted,1
48972,48382,Polygonum,"knotweeds",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/227072695/medium.jpg,,,,,,,0,,,,,
49130,49131,Myosotis scorpioides,"water forget-me-not",species,https://inaturalist-open-data.s3.amazonaws.com/photos/199155526/medium.jpg,Myosotis scorpioides,exotic,confirmed,non-infrataxon,unknown,no_voucher,0.008,scorpioides,,,accepted,1
49445,47217,Corallorhiza,"Coralroots",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/72829209/medium.jpeg,,,,,,,0,,,,,
49652,47204,Cardamine,"Bittercresses and Toothworts",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/17401/medium.jpg,,,,,,,0,,,,,
49870,49871,Actaea rubra,"red baneberry",species,https://inaturalist-open-data.s3.amazonaws.com/photos/247810008/medium.jpeg,Actaea rubra,native,reported,non-infrataxon,secure,no_voucher,0,rubra,,,accepted,1
50055,47434,Setaria,"foxtails and bristlegrasses",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/159937386/medium.jpeg,,,,,,,0,,,,,
50299,47148,Fragaria,"strawberries",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/56019786/medium.jpg,,,,,,,0,,,,,
50614,47121,Lupinus bicolor,"Miniature Lupine",species,https://inaturalist-open-data.s3.amazonaws.com/photos/184064245/medium.jpg,,,,,,,0,,,,,
50630,47204,Erysimum,"Wallflowers",genus,https://static.inaturalist.org/photos/63101390/medium.jpeg,,,,,,,0,,,,,
50716,47217,Epipactis,"Helleborines",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/4811198/medium.jpeg,,,,,,,0,,,,,
50718,47217,Goodyera,"rattlesnake plantains",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/150468053/medium.jpeg,,,,,,,0,,,,,
50741,47217,Spiranthes,"Ladies'-tresses",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/14572/medium.jpg,,,,,,,0,,,,,
50807,47604,Uropappus,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/7016134/medium.jpeg,,,,,,,0,,,,,
50847,50853,Cerastium arvense strictum,"field mouse-ear chickweed",subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/42426739/medium.jpeg,Cerastium arvense ssp. strictum,native,confirmed,infrataxon,secure,voucher,0,arvense,Cerastium arvense strictum,,accepted,1
50879,47604,Erigeron,"fleabanes and horseweeds",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/471076045/medium.jpg,,,,,,,0,,,,,
51306,51309,Linum usitatissimum,"common flax",species,https://inaturalist-open-data.s3.amazonaws.com/photos/420040739/medium.jpg,Linum usitatissimum,exotic,new 2022,non-infrataxon,unknown,no_voucher,0.031,usitatissimum,,,accepted,1
51606,51607,Galanthus nivalis,"common snowdrop",species,https://static.inaturalist.org/photos/625776078/medium.jpg,Galanthus nivalis,exotic,new 2017,non-infrataxon,unknown,no_voucher,0,nivalis,,,accepted,1
51619,48699,Myrrhis,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/929197/medium.jpg,,,,,,,0,,,,,
51649,51644,Tiarella trifoliata trifoliata,"Threeleaf Foamflower",variety,https://inaturalist-open-data.s3.amazonaws.com/photos/134228715/medium.jpg,Tiarella trifoliata var. trifoliata,native,confirmed,infrataxon,secure,voucher,0,trifoliata,,Tiarella trifoliata trifoliata,accepted,1
51650,51644,Tiarella trifoliata laciniata,"Lace Foamflower",variety,https://inaturalist-open-data.s3.amazonaws.com/photos/156807242/medium.jpeg,Tiarella trifoliata var. laciniata,native,new 2019,infrataxon,secure,voucher,0,trifoliata,,Tiarella trifoliata laciniata,accepted,1
51726,49131,Myosotis arvensis,"field forget-me-not",species,https://inaturalist-open-data.s3.amazonaws.com/photos/31652471/medium.jpg,Myosotis arvensis,exotic,confirmed,non-infrataxon,unknown,voucher,0,arvensis,,,accepted,1
51741,51742,Aegopodium podagraria,"Goutweed",species,https://static.inaturalist.org/photos/229844810/medium.jpeg,Aegopodium podagraria,exotic,new 2023,non-infrataxon,unknown,no_voucher,0,podagraria,,,accepted,1
51751,771653,Ulex europaeus,"gorse",species,https://inaturalist-open-data.s3.amazonaws.com/photos/330252085/medium.jpg,Ulex europaeus,exotic,confirmed,non-infrataxon,unknown,no_voucher,0.008,europaeus,,,accepted,1
51810,51811,Laburnum anagyroides,"Common Laburnum",species,https://inaturalist-open-data.s3.amazonaws.com/photos/73007670/medium.jpeg,Laburnum anagyroides,exotic,confirmed,non-infrataxon,unknown,no_voucher,0,anagyroides,,,accepted,1
51822,51821,Euphorbia,"Spurges",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/10222514/medium.jpg,,,,,,,0,,,,,
51900,47604,Hypochaeris,"Cat's-Ears",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/2280301/medium.jpg,,,,,,,0,,,,,
52163,47204,Cakile,"Searockets",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/39469/medium.jpg,,,,,,,0,,,,,
52658,51935,Drosera rotundifolia,"round-leaved sundew",species,https://static.inaturalist.org/photos/49468506/medium.jpg,Drosera rotundifolia,native,confirmed,non-infrataxon,secure,no_voucher,0,rotundifolia,,,accepted,1
52684,52683,Pteridium aquilinum pubescens,"Hairy brackenfern",variety,https://inaturalist-open-data.s3.amazonaws.com/photos/567097516/medium.jpg,Pteridium aquilinum ssp. pubescens,native,confirmed,infrataxon,secure,unknown,0,aquilinum,,Pteridium aquilinum pubescens,accepted,1
52693,47434,Agrostis,"bent grass",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/97758056/medium.jpeg,,,,,,,0,,,,,
52695,47434,Aira,"Hair Grass",genus,https://static.inaturalist.org/photos/364292/medium.jpg,,,,,,,0,,,,,
52697,47434,Avena,"Oats",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/39122466/medium.jpeg,,,,,,,0,,,,,
52721,47434,Dactylis,"cocks-foot and orchard grasses",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/14604/medium.jpg,,,,,,,0,,,,,
52723,47434,Deschampsia,"Hair Grass",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/11801/medium.jpg,,,,,,,0,,,,,
52765,48623,Prunella,"selfheals",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/75591648/medium.jpg,,,,,,,0,,,,,
52792,47434,Elymus,"wild ryes and wheatgrasses",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/91198864/medium.jpg,,,,,,,0,,,,,
52794,47434,Holcus,"",genus,https://static.inaturalist.org/photos/22314776/medium.jpeg,,,,,,,0,,,,,
52797,47434,Hordeum,"Barleys",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/71926845/medium.jpg,,,,,,,0,,,,,
52800,47434,Lolium,"Ryegrasses",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/17441417/medium.jpg,,,,,,,0,,,,,
52809,47434,Poa,"Meadow-grasses",genus,https://static.inaturalist.org/photos/8360831/medium.jpg,,,,,,,0,,,,,
52818,47604,Achillea,"yarrows",genus,https://static.inaturalist.org/photos/19971995/medium.jpeg,,,,,,,0,,,,,
52829,47604,Agoseris,"mountain dandelions",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/90108749/medium.jpg,,,,,,,0,,,,,
52834,47604,Anaphalis,"everlastings",genus,https://static.inaturalist.org/photos/300017666/medium.jpeg,,,,,,,0,,,,,
52842,47604,Anthemis,"Chamomiles",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/174802475/medium.jpg,,,,,,,0,,,,,
